frac_comun,radio_comu,mza_comuna,clado,hn,hp,hd,sgm_mza,rank,segmento
13,11,27,4,3280,0,2,1,32,1
13,11,27,4,3278,0,2,1,34,1
13,11,27,4,3276,0,1,1,35,1
13,11,27,4,3268,0,1,1,36,1
13,11,27,4,3268,0,2,1,36,1
13,11,28,1,2296,1,,1,1,2
13,11,28,1,2282,1,,1,2,2
13,11,28,1,2254,1,,1,3,2
13,11,28,2,3243,2,5,1,4,2
13,11,28,2,3243,1,2,1,5,2
13,11,28,2,3243,1,4,1,5,2
13,11,28,2,3249,1,,1,7,2
13,11,28,4,3258,1,1,1,8,2
13,11,28,4,3206,1,,1,9,2
13,11,29,2,3245,1,,1,1,3
13,11,29,2,3245,1,,1,1,3
13,11,29,2,3257,1,,1,3,3
13,11,29,2,3257,1,,1,3,3
13,11,29,2,3283,1,,1,5,3
13,11,29,2,3283,1,,1,5,3
13,11,29,2,3289,1,0,1,7,3
13,11,29,3,2157,1,,1,8,3
13,11,29,3,2161,1,,1,9,3
13,11,29,4,3256,2,2,1,10,3
13,11,29,4,3256,2,3,1,10,3
13,11,29,4,3256,1,1,1,12,3
13,11,29,4,3220,1,2,1,13,3
13,11,29,4,3220,1,3,1,13,3
13,11,30,1,2294,0,1,1,1,4
13,11,30,1,2294,0,2,1,1,4
13,11,30,1,2294,0,3,1,1,4
13,11,30,1,2272,0,,1,4,4
13,11,30,1,2272,0,,1,4,4
13,11,30,1,2272,0,,1,4,4
13,11,30,1,2264,0,,1,7,4
13,11,30,1,2264,0,,1,7,4
13,11,30,1,2260,0,1,1,9,4
13,11,30,1,2260,0,2,1,9,4
13,11,30,1,2260,0,3,1,9,4
13,11,30,2,3167,0,1,1,12,4
13,11,30,2,3167,0,2,1,12,4
13,11,30,2,3167,0,3,1,12,4
13,11,30,2,3167,0,4,1,12,4
13,11,30,2,3167,0,5,1,12,4
13,11,30,2,3173,8,,1,17,4
13,11,30,2,3173,8,,1,17,4
13,11,30,2,3173,7,,1,19,4
13,11,30,2,3173,7,,1,19,4
13,11,30,2,3173,6,,1,21,4
13,11,30,2,3173,6,,1,21,4
13,11,30,2,3173,5,,1,23,4
13,11,30,2,3173,5,,1,23,4
13,11,30,2,3173,4,,1,25,4
13,11,30,2,3173,4,,1,25,4
13,11,30,2,3173,3,,1,27,4
13,11,30,2,3173,3,,1,27,4
13,11,30,2,3173,2,,1,29,4
13,11,30,2,3173,2,,1,29,4
13,11,30,2,3173,1,,1,31,4
13,11,30,2,3185,1,2,1,32,4
13,11,30,3,2205,1,2,1,33,4
13,11,30,3,2233,0,,1,34,4
13,11,30,3,2233,0,,1,34,4
13,11,30,3,2233,0,,1,34,4
13,11,30,3,2249,0,1,1,37,4
13,11,30,3,2249,0,2,1,37,4
13,11,30,3,2249,0,3,1,37,4
13,11,30,3,2249,0,4,1,37,4
13,11,30,3,2249,0,5,1,37,4
13,11,30,3,2249,0,6,1,37,4
13,11,30,4,3170,0,1,2,43,5
13,11,30,4,3170,0,2,2,43,5
13,11,30,4,3170,0,3,2,43,5
13,11,30,4,3170,0,4,2,43,5
13,11,30,4,3164,0,,2,47,5
13,11,30,4,3164,0,,2,47,5
13,11,30,4,3162,1,,2,49,5
13,11,30,4,3148,8,,2,50,5
13,11,30,4,3148,7,,2,51,5
13,11,30,4,3148,7,,2,51,5
13,11,30,4,3148,6,,2,53,5
13,11,30,4,3148,6,,2,53,5
13,11,30,4,3148,5,,2,55,5
13,11,30,4,3148,5,,2,55,5
13,11,30,4,3148,4,,2,57,5
13,11,30,4,3148,4,,2,57,5
13,11,30,4,3148,3,,2,59,5
13,11,30,4,3148,3,,2,59,5
13,11,30,4,3148,2,,2,61,5
13,11,30,4,3148,2,,2,61,5
13,11,30,4,3148,1,,2,63,5
13,11,30,4,3148,1,,2,63,5
13,11,30,4,3144,0,,2,65,5
13,11,30,4,3140,0,,2,66,5
13,11,30,4,3140,0,,2,66,5
13,11,30,4,3140,0,,2,66,5
13,11,30,4,3138,0,1,2,69,5
13,11,30,4,3138,0,2,2,69,5
13,11,30,4,3138,0,3,2,69,5
13,11,30,4,3138,0,4,2,69,5
13,11,30,4,3138,0,5,2,69,5
13,11,30,4,3114,0,1,2,74,5
13,11,30,4,3114,0,2,2,74,5
13,11,30,4,3114,0,3,2,74,5
13,11,33,1,2194,7,,1,1,6
13,11,33,1,2194,7,,1,1,6
13,11,33,1,2194,6,,1,3,6
13,11,33,1,2194,6,,1,3,6
13,11,33,1,2194,6,,1,3,6
13,11,33,1,2194,5,,1,6,6
13,11,33,1,2194,5,,1,6,6
13,11,33,1,2194,5,,1,6,6
13,11,33,1,2194,4,,1,9,6
13,11,33,1,2194,4,,1,9,6
13,11,33,1,2194,4,,1,9,6
13,11,33,1,2194,3,,1,12,6
13,11,33,1,2194,3,,1,12,6
13,11,33,1,2194,3,,1,12,6
13,11,33,1,2194,2,,1,15,6
13,11,33,1,2194,2,,1,15,6
13,11,33,1,2194,2,,1,15,6
13,11,33,1,2194,1,,1,18,6
13,11,33,1,2194,1,,1,18,6
13,11,33,1,2194,1,,1,18,6
13,11,33,1,2194,0,,1,21,6
13,11,33,1,2150,0,1,1,22,6
13,11,33,1,2150,0,2,1,22,6
13,11,33,3,3182,8,11,1,24,6
13,11,33,3,3182,7,10,1,25,6
13,11,33,3,3182,6,9,1,26,6
13,11,33,3,3182,5,8,1,27,6
13,11,33,3,3182,4,7,1,28,6
13,11,33,3,3182,3,6,1,29,6
13,11,33,3,3182,2,5,1,30,6
13,11,33,3,3182,1,4,1,31,6
13,11,33,3,3182,0,3,1,32,6
